cell_name,target_site,state_0,state_1,state_2,state_3
1686,36,-9.896265015987701,-27.120613707646203,-31.673413137331163,-22.800007936680178
1686,38,-11.731532250623872,-5.863514474749236,-12.450304653386407,-10.091960951688492
1686,39,-5.9802968649208434,-11.236483904853479,-13.185786121862188,-9.230359247023724
1686,40,-5.688538388929651,-15.367349962095213,-18.523266421666545,-11.463090665766014
1686,41,-7.363177571473327,-16.66228497574746,-24.041446369788417,-15.255250435278368
1686,42,-6.245467850015285,-16.942444134161985,-14.368941820985047,-12.409903517225636
1686,43,-11.361899885851198,-12.280278687511801,-6.003612038442775,-9.65198601467482
1686,44,-6.5350054855775355,-15.146925814802918,-16.649259399442222,-10.421465714344663
1686,45,-6.242982287817664,-10.716271870256511,-13.825997737347674,-9.415908041065283
1686,46,-10.756717968710545,-14.779162513643955,-16.435046368177012,-17.424368277303742
1686,47,-7.664383553610573,-10.162849650607736,-12.737136792850709,-6.123541135863738
1686,49,-5.9852087820488125,-13.314777981764365,-12.219899937923332,-10.242170590014934
1686,50,-7.370122237742049,-22.437714150691182,-14.675743593081108,-12.939669055418728
1686,51,-8.387947053589722,-27.22096341143092,-24.07947683788753,-18.004726813619616
1686,53,-10.782848650923741,-18.989214848495983,-24.1532151937872,-16.734946118546407
1686,54,-10.125967190966845,-22.28185798853281,-20.173336149540503,-11.622270181019912
1686,56,-7.974618495236339,-10.236696380667395,-16.13348321106453,-12.757354672566331
1686,57,-6.9513772640835745,-16.002021364833887,-14.337059866081287,-11.741359777525842
1686,58,-7.679835697078493,-9.548929893316842,-8.43102698904006,-5.15915064518825
1686,59,-5.559980852932404,-17.188987834866122,-12.821933149880433,-10.79518150629677
1686,60,-5.669361086401177,-14.214157245408378,-17.889411249192392,-11.37319073478197
1686,61,-5.950487482758083,-13.069126288803371,-12.649621488441158,-8.400522811358098
1686,62,-6.1198224528845655,-21.37673862502859,-21.28082957441556,-15.437695742851714
1686,63,-5.475045493028951,-15.44100725517271,-18.452249521990783,-12.905464948400196
1686,64,-9.527322657790025,-21.308459415131132,-29.97986406720988,-19.936098177168006
1686,65,-6.210830828793054,-9.895368394710854,-9.882544034704635,-7.184310893486431
1686,67,-11.46861517485441,-5.663918799187416,-16.933225133916913,-9.822791264640133
1686,68,-5.510559605355405,-14.325090807258977,-12.391505844810155,-8.404907931492975
1686,71,-7.068197099802708,-16.155259970658758,-14.064186045484021,-7.27864235493907
1686,72,-10.787060416339832,-16.182061528147194,-6.068058663569466,-10.659381328564315
1686,73,-6.4097014068493365,-19.109970928078123,-15.02330459552946,-11.994275390063697
1686,74,-5.430432855549009,-16.901475492740442,-14.47092842127286,-11.254739572147018
1686,75,-15.169098418396336,-17.811503176662193,-6.180805963348188,-10.860360956069234
1686,76,-19.823132501324714,-19.091305553204055,-8.012477516685147,-18.12920946719541
1686,77,-7.914072233705928,-16.39504851945873,-21.021693180862982,-9.970809010769257
1686,78,-7.240457260375326,-22.712006374821456,-15.807157631022172,-12.302050669743327
1686,79,-9.521699000482743,-9.167113566247098,-11.145895128226822,-10.120153815574277
1686,80,-9.106335130903448,-21.588968310665564,-21.579597053748895,-17.82031065745889
1686,81,-5.5663276920088975,-14.650002673340035,-16.15846504125076,-10.187411742418428
1686,82,-13.029240147653592,-7.540270329862148,-10.971999561135336,-7.991968975187107
1686,83,-6.94048299092693,-19.430895510509302,-12.451827778493936,-12.554177771420326
1686,84,-5.799855172809399,-12.099584076362424,-14.711051019365184,-10.609934109650661
1686,86,-7.844544215486723,-18.909848223909947,-22.88998521594824,-16.96874948893948
1686,87,-7.168117294576087,-21.5794258793613,-18.584179229655387,-16.156645214517315
1686,88,-5.59328014417314,-16.778845758620236,-17.82714152250334,-13.177303566615329
1686,89,-9.301835509842144,-19.73446010786699,-13.73054097725714,-8.854904459811886
1686,91,-5.903897906535456,-19.079208699204067,-17.78632172945681,-11.621640340948288
1686,92,-5.857870405330569,-19.32254774975954,-19.410521732569194,-13.361758330423584
1686,94,-8.359143121755093,-13.798506987833434,-13.042807558639012,-8.612062595497784
1686,95,-4.999364993802571,-16.461141101094128,-13.688178319809584,-9.732405977204532
1686,96,-8.861207756565896,-14.077933110335975,-17.497559053403716,-11.23147432536759
1686,97,-6.346944124897653,-9.622044368238077,-15.37006972433204,-10.009111453108986
1686,98,-9.683091926631404,-15.701521298482815,-11.318266244591545,-11.337568769890689
1686,99,-7.714920259738319,-16.14236231481603,-17.462448408300858,-9.574937657479113
1686,100,-8.512354477595576,-15.080313408839435,-7.864567069084995,-10.465140585009307
1686,101,-9.542735176894649,-26.21170465131741,-27.750926518519204,-18.949160679987582
1686,102,-4.907232677198485,-13.815075325960644,-15.298476634371262,-9.596440804931357
1686,103,-5.791108283999926,-14.899480569479426,-15.723737412534458,-8.496481159645356
1686,104,-5.107479773873066,-15.759867873128956,-14.781937021423618,-10.897011755233672
1686,105,-19.77717035617971,-17.85940768768359,-6.67017597452273,-13.555696571860855
1686,106,-9.262178942474346,-19.80023685545075,-15.91014830433678,-12.154000902771173
1686,107,-12.165487372974091,-9.29661275911848,-7.066778667290636,-6.629477616269493
1686,108,-5.876254876255362,-15.872345518081103,-16.462650592894608,-10.030593198111498
1686,109,-8.556920024391212,-27.610150557381655,-22.5275306798626,-15.50389953401609
1686,110,-6.093140345415412,-15.547286842734412,-14.337441706191528,-11.213414172973662
1686,111,-5.08536379740254,-16.12067033178304,-15.953607564524068,-10.035686320065642
1686,112,-7.719775494076371,-9.133924355293912,-11.048861986308896,-5.623664107898411
1686,113,-8.763524618559568,-27.599950337000184,-22.98916170225976,-17.317199322213717
1686,114,-5.861627095405047,-11.848091433117823,-11.63775829708369,-9.740924888184482
1686,115,-6.631938058817799,-21.200397104401592,-13.24197651042517,-12.107933153449368
1686,116,-5.9658013651368815,-17.858549681438262,-19.586747120659723,-13.502404070621086
1686,117,-5.320814075926614,-11.834481050730977,-13.501294887088871,-7.446503964552321
1686,118,-6.335607908047797,-20.80113991724467,-20.7488505443687,-14.846559544005574
1686,119,-8.094563231673972,-19.004793892641406,-14.563706804830039,-15.654338383426046
1686,120,-8.178946515276577,-15.371196224848369,-20.610595144246485,-13.301845246523579
1686,121,-11.994469538502255,-19.685326758449513,-8.604387715355006,-15.412153830755381
1686,122,-8.077588534424784,-21.50637135114721,-22.11847332095873,-13.442212584915438
1686,123,-5.802812927739061,-18.320234783173102,-15.698673350073758,-10.711758193923648
1686,124,-12.378309155041123,-10.998403507369458,-7.34323315604789,-5.988381159685605
1686,125,-10.512770343604267,-16.59485434290183,-16.6103863395158,-8.074840826687444
1686,126,-6.538098217502776,-12.785260483654318,-12.353148186040421,-7.727785734929184
1686,127,-12.786946786347825,-6.698513253508691,-8.890864854828168,-7.70465534654477
1686,129,-8.032903740360693,-24.873296753911415,-25.010742699694337,-20.447845884589906
1686,130,-13.125730442391301,-14.098604589279985,-25.25785867238871,-17.292787817454183
1686,131,-8.744137000502734,-28.02860150263755,-22.776171230043442,-17.130994139732856
1686,132,-5.486729555318385,-13.434795995673795,-12.547704610851417,-7.7313394544287055
1686,133,-6.601940092826907,-21.428957578050998,-19.594292565730747,-13.397279815812158
1686,135,-6.042824628472918,-15.259351435436747,-16.068736919875505,-12.811841136766214
1686,136,-9.077152719340816,-19.13762364100037,-21.36042218838011,-11.6877155708343
1686,137,-8.787802638535231,-20.24491773997919,-13.681623181685596,-10.915604877395998
1686,138,-6.914901981910858,-12.45747779381893,-7.854377998314929,-6.198548042367166
1686,140,-8.435860012604156,-15.190410488213985,-19.69104549750523,-17.126078194109624
1686,141,-5.228356668584138,-13.439781522042209,-16.132733305329076,-9.889471154841626
1686,142,-7.696173601735109,-7.850670249211812,-11.759509320908752,-9.3321249969133
1686,144,-7.892808400453249,-17.255009267772625,-25.067490511956176,-17.4160614139827
1686,145,-5.618226486340335,-19.172693133321264,-17.197277276994594,-12.671289625854643
1686,147,-7.692247666892972,-19.315732050561508,-17.84859897894319,-10.441550444157098
1686,148,-7.488015624429141,-13.579518640134289,-20.82028119684605,-15.290835104070919
1686,149,-8.815220595578861,-15.908302053499813,-8.509100595311033,-11.673413873099971
1686,150,-6.971000431073034,-13.50149819964187,-15.063530679468604,-9.442132648600955
1686,151,-8.432164897771555,-12.287093563481035,-8.660823553089584,-5.974918687253431
1686,152,-7.402594886139246,-15.851560639877738,-12.534153346164386,-7.242361893741396
1686,153,-5.896377208879903,-13.525588018032243,-14.274767803562895,-12.200429819790441
1686,154,-6.545851098765959,-8.23143522535381,-10.309208984495168,-6.110246922021963
1686,155,-16.772728809340368,-5.374089016449768,-16.566742537801197,-12.047514496214093
1686,157,-5.114663276855621,-14.077515833927936,-13.697175443287202,-8.153712921697258
1686,158,-6.901810037328748,-14.91031178328523,-14.067879712835818,-10.71480055214569
1686,159,-6.2469361548569955,-17.813827637174732,-15.924386465022799,-14.019116087865699
1686,160,-9.321332323089775,-24.31793414252796,-23.791161704114653,-17.638648077684458
1686,161,-7.288922700969945,-18.803823613815506,-13.040978319438178,-12.846618203461377
1686,162,-7.996900836495272,-18.738101903458556,-19.34910600497028,-11.690520716041265
1686,163,-14.43465100408942,-7.783105599376271,-11.419805577623038,-6.165210436407828
1686,164,-8.064157796975913,-15.896657208561479,-25.581086235932332,-16.211315233104404
1686,165,-6.961211553922711,-16.28828070811091,-10.745411787139332,-9.748733484331273
1686,166,-8.104799349715341,-19.500754478141285,-20.49818386801609,-13.752801875547027
1686,167,-5.499524943996439,-19.415792246562855,-18.732685609823655,-12.950897693531955
1686,168,-7.777238807203183,-14.088407921168313,-19.712849552242126,-9.801094102295732
1686,169,-6.017228411341951,-13.913256885495334,-11.663218212134998,-7.737211844239697
1686,170,-8.346329743536296,-20.174210751468767,-17.19780853602838,-16.610405436392597
1686,171,-6.061336118917233,-14.88289260739404,-13.310690152537932,-12.07027374979575
1686,172,-6.776409956979892,-14.399011767537127,-21.017665106234542,-14.44229386310579
1686,173,-6.010413904222217,-11.572154472189805,-13.884750203449004,-8.085854047729574
1686,175,-6.13076725361881,-15.78013729008795,-20.04803064679007,-11.31589526003414
1686,176,-7.301857951968853,-22.268328026331123,-24.295490199697458,-18.47219094778547
1686,177,-5.597063263291993,-16.085949454536546,-18.007141903049895,-12.047110760684921
1686,179,-7.328378622771971,-9.796602315415996,-18.046044931523813,-8.818224480649542
1686,180,-9.077706675070552,-24.06702209138634,-15.668476131842313,-13.285194393515264
1686,181,-8.47125293663992,-20.842457823051486,-23.121002292272603,-11.842776484626574
1686,183,-6.877149267699776,-15.514841061650795,-20.167140937223873,-14.886980383334974
1686,184,-6.334195044805883,-22.096156554931127,-19.56625014564553,-12.861239807100809
1686,185,-5.657377945052106,-14.741010574227163,-12.485120567600855,-8.105155425591384
1686,186,-5.184450328377648,-12.313787570131428,-11.967729594818424,-8.748738861186236
1686,187,-6.630394324781076,-11.993709310187263,-9.183567786258113,-8.36954290439294
1686,188,-7.5761030559319655,-18.68816138265951,-11.169817581544487,-12.0302391381674
1686,190,-7.2533654172946855,-20.995555106988544,-20.369038136511694,-14.409766258038978
1686,191,-8.943359126832735,-7.691340350245796,-14.11658346611872,-6.192408815655667
1686,193,-7.838918299204197,-17.47403993618537,-8.960315382498392,-11.644944887616806
1686,195,-6.711764016238882,-23.988576322965848,-21.214783562408495,-16.723906695436405
1686,197,-6.088694848418693,-19.11701256607459,-12.890961969277726,-11.286906770036333
1686,198,-6.416671290253905,-10.029712328020489,-11.470423663886601,-9.671381948288788
1686,199,-5.776983992770637,-14.112734210300626,-17.939407299653528,-11.575650528552906
1686,200,-9.068654660792584,-14.864433764534734,-23.254132646702605,-16.557377875892783
1686,203,-10.596922828130772,-18.282922644423536,-14.798956129466676,-12.07140944805869
1686,204,-5.423902113496291,-14.225652819119826,-13.976710253609907,-9.735817650698582
1686,207,-7.855575568589447,-20.713141669068587,-17.54592978824235,-15.771911664246705
1686,208,-7.202985489784906,-12.99592044049909,-10.499308254910916,-9.071928811956468
1686,209,-6.675789833140686,-12.668626714675614,-8.500962523983775,-6.325187836157277
1686,210,-5.916073609119479,-13.21978035189098,-10.120082683998087,-6.716118537098846
1686,211,-6.1705737049841325,-17.24822987735284,-21.37260055106162,-11.758430087227493
1686,212,-8.130047053453204,-17.078284694094368,-25.84439894276396,-15.959450986209792
1686,213,-10.856106221203966,-7.876501257026885,-9.944353073048498,-8.70095301312477
1686,215,-7.758894776200678,-22.50105080753362,-15.37117235768204,-11.537382891045556
1686,216,-6.361125842167083,-17.54575438118879,-21.184161871078064,-15.520883270152927
1686,217,-7.883708676346494,-22.296069550968966,-19.45519443090212,-18.791506324636817
1686,218,-5.237761604585485,-14.343766652488425,-12.022552970181804,-9.625632403507487
1686,219,-4.988777277305739,-15.74096611765187,-13.925955477646138,-9.348984406397925
1686,220,-12.196644542814557,-33.225513115991596,-18.097887280282173,-19.830629961006025
1686,221,-6.079914462702007,-11.294944832423594,-14.10911265307203,-7.529121717032711
1686,222,-8.167526804562165,-18.514073645728757,-19.56189647956317,-15.413225748449626
1686,223,-4.925175379077174,-15.323060385013031,-13.755802880429727,-9.355480913502667
1686,224,-7.594168723026487,-22.211815556728713,-13.78573558731957,-14.137792043545144
1686,225,-6.609400076193129,-10.480161953266359,-14.296559822187199,-8.925452986462389
1686,226,-6.833965364620876,-12.377461883672495,-11.69345635318368,-10.698155746190118
1686,227,-8.825334365293415,-7.039068355512496,-11.746602123921578,-6.348121262441198
1686,229,-9.670127792612222,-19.990369395458455,-17.68819809908961,-10.396685698453815
1686,230,-24.492405928557467,-9.37760137635704,-20.50657075586795,-18.96604826405037
1686,231,-6.108268096977572,-12.080495138328416,-16.876661363575835,-10.892926004616838
1686,232,-10.490908156239481,-11.946084277674812,-7.645143527428034,-10.444266322163754
1686,233,-4.980196744288688,-12.233753475144214,-13.996946797295161,-8.818502693916754
1686,234,-7.234261030752809,-16.560663103647485,-16.909665911213764,-8.95526298593999
1686,235,-7.595763048412227,-19.056248686136666,-23.233442586525396,-16.797273309207714
1686,236,-5.840045076850594,-14.247364880689913,-18.615737138847717,-9.961993998298963
1686,237,-5.960261511964065,-19.639603441456366,-21.168620947488787,-14.806381660803149
1686,238,-5.177876120736618,-14.662431776013449,-14.687525101604438,-10.20554478253714
1686,239,-6.005219963825338,-19.617081537877166,-19.539447550631067,-14.098711507249156
1686,240,-6.033277180804355,-14.011824834780152,-9.32998020439191,-8.511525361504573
1686,241,-8.406562371252836,-28.11906620301756,-22.77109552261873,-19.757289853271622
1686,244,-12.03296651751977,-10.484155101229991,-6.700772598285568,-8.804217557786679
1686,245,-6.1641237651169485,-16.33489624438763,-15.070498232103706,-11.723402036924478
1686,246,-8.110341335522458,-9.787901804529598,-6.572736098894458,-6.909512339575174
1686,248,-14.24048991587884,-6.344471530719283,-14.445635839703893,-7.870002930948309
1686,250,-6.636342256123822,-12.800419918643916,-18.231842616765796,-8.90475590269447
1686,251,-8.318229459688066,-17.713285763958005,-11.860672504721657,-9.364719657742679
1686,253,-7.30172518631353,-24.75936161332443,-19.842576099914442,-17.147584412547896
1686,254,-7.112095601565382,-10.338847157795653,-10.778242627695303,-9.485039608831851
1686,255,-5.812688055534336,-13.841240380701183,-11.695351310556696,-9.457604710455252
1686,256,-5.037520168602843,-15.768825037492846,-14.425424436053321,-10.225531433663777
1686,258,-8.167525827711016,-22.66668176175776,-24.321416298706826,-15.676148114198558
1686,259,-8.045545199688915,-27.2320469096637,-21.260131278894487,-19.19308170535007
1686,260,-14.087702679802259,-13.834656943282402,-5.172772433722196,-9.47782693457483
1686,261,-5.903459421179579,-15.019254653625982,-18.377979980385287,-12.23376521586383
1686,262,-5.46505581279547,-13.51851819614501,-13.631718727405156,-8.99887371561569
1686,263,-11.324339430161807,-28.926106212985406,-29.989132961017667,-23.41005400668024
1686,264,-5.047221927342176,-16.301442528947828,-15.019092481585478,-9.846491640464176
1686,265,-10.78758033039825,-16.489995224231684,-23.29335452098284,-9.922702167432005
1686,266,-8.062901681279412,-10.220141436694668,-11.166982523298739,-10.260576933361017
1686,268,-5.0771336547270245,-15.761664887352884,-16.600245778121845,-10.133487906345493
1686,269,-9.051675616050742,-23.435577106775007,-16.010096384200406,-14.174034200278628
1686,270,-8.11423155132102,-13.858424521346993,-16.727416784567605,-8.571124098200675
1686,271,-5.080627728843741,-16.685606604150912,-17.12391006221859,-11.989723186143767
1686,272,-6.036517209587796,-12.400017237056124,-18.077366364294125,-8.98391510546721
1686,273,-9.624402689859494,-26.5416022158027,-14.33931324338642,-15.987638150481377
1686,274,-9.504998943594293,-12.995687458341115,-22.353993255311394,-13.58530304308624
1686,275,-7.363868218768325,-12.472147432217024,-19.340474267003252,-11.333771551690619
1686,276,-8.377893816351886,-25.973606720514415,-21.88319890668084,-19.53018002084892
1686,278,-8.290833090340325,-20.844183950906018,-24.296899743946753,-17.634962181832403
1686,281,-7.459669114528137,-10.292857916933578,-17.21150247675487,-9.629390811496647
1686,282,-7.114139787778397,-16.23984016051797,-17.656360947209716,-15.233109277950506
1686,283,-6.284576409395356,-13.218392100978237,-10.840152690672625,-7.088321496717148
1686,284,-9.665898194294249,-6.125106595457857,-10.566603361203224,-8.77729273938045
1686,285,-5.738215482898676,-15.410982904306579,-19.802919916008033,-12.606783771863645
1686,286,-9.923801457442204,-21.666542689868308,-24.463304727319997,-13.890528871803124
1686,287,-5.806252266638536,-14.554217922362602,-12.909548946307266,-8.943126179628656
1686,288,-8.327779548337247,-11.605792199912601,-10.241013188912406,-6.49343196910683
1686,289,-6.08380146611949,-15.761964157276608,-21.14352208613826,-13.385739748418251
1686,290,-5.304149890261772,-13.393487042519366,-16.58325496817857,-10.001311539086954
1686,291,-10.111755554906937,-18.626597753969843,-13.841250283098839,-16.217489441847615
1686,292,-6.117849072404666,-13.279929212887364,-14.409451092377866,-10.96104105401728
1686,293,-6.333629297420723,-14.843390094060299,-12.269596959421687,-10.17866548858837
1686,294,-7.075515409278214,-9.934766303724357,-13.804912527396256,-10.397512914506827
1686,295,-7.563072483813739,-13.201912662032804,-22.01715431604615,-13.011880757702258
1686,296,-7.067696231903737,-8.547329055688982,-15.001250234218217,-9.183242468358936
1686,297,-7.256001084638607,-23.84710053365201,-18.027906668578538,-16.963041441979495
1686,298,-20.733618468997953,-19.90961142199708,-8.426775513765474,-13.5920320082227
1686,299,-7.025280928982221,-18.282596608024463,-23.081398889814956,-16.580083486478895
1686,302,-7.3554985951254945,-18.435373451375966,-17.649595781388495,-15.943637676056062
1686,303,-5.66573074266684,-16.25464354254898,-16.12480686276329,-8.960463640581125
1686,304,-8.790485907534256,-16.965105791863312,-8.229947325177752,-9.251677860283314
1686,305,-8.785101140700945,-22.4009367463558,-17.839959732436583,-16.8724914189738
1686,306,-9.182854789528422,-9.813370336286678,-6.397554930706579,-5.635769376739215
1686,307,-5.41974353604854,-18.356609238225072,-18.884324935239732,-13.159808756209493
1686,308,-8.721973981298369,-22.235782262964776,-16.773753230426568,-17.5471083502041
1686,309,-5.670663281867863,-19.289556895158075,-14.75799803570401,-11.352534455390243
1686,312,-5.527852238889094,-17.771491804724015,-17.616403976131064,-10.501772426191616
1686,313,-6.119329199708756,-9.648617714279506,-16.004157385232137,-9.80241704274009
1686,314,-5.786046108624776,-9.32767238046017,-12.417674354429694,-6.958716033611948
1686,315,-6.318673313492531,-17.02963677661419,-12.511894868156224,-10.591377365720044
1686,316,-6.952877056753754,-16.46860126202787,-17.992314984973813,-13.27897809464632
1686,317,-5.756940549121271,-15.316525487343435,-11.75118860025821,-9.066965081478418
1686,318,-8.661383312109159,-24.65269839896915,-23.85061947724824,-21.34892379524027
1686,319,-5.951115654000467,-17.42657757279338,-18.753790920127063,-10.30546185758748
1686,320,-14.282950053002068,-9.293651986978448,-14.138836416146894,-15.777865118813937
1686,321,-5.54159734534021,-12.966354422216554,-14.695016676436753,-8.182486524681076
1686,322,-6.24167096678674,-13.530625780303541,-8.972249972406345,-9.297742125236953
1686,323,-4.948563386263988,-11.512848001318016,-12.101438459157734,-8.459749326328335
1686,324,-10.41227302155008,-17.937120479129764,-7.6987741437611295,-12.784220058758665
1686,325,-7.480521595283438,-22.38915053277926,-26.221036785927293,-16.05975117750576
1686,326,-6.9228060587521965,-21.643664387135704,-16.398409666088313,-15.680937441066455
1686,327,-5.872545648024198,-16.072893699556474,-15.534369526404094,-13.459683094657725
1686,328,-5.5002542403702535,-17.193714856123922,-17.402734771465205,-11.572550327761055
1686,329,-5.17481049078816,-11.533978123346312,-11.570855004744342,-7.546923031588665
1686,330,-5.859476852213444,-18.31166094591457,-13.78760180450584,-10.482281236539924
1686,331,-6.692885942046969,-16.812587627026666,-10.561281614595591,-11.39737019055347
1686,332,-6.916371631995105,-17.425573067029465,-13.938111086012846,-13.331657392309815
1686,333,-8.203760526849234,-12.94871061878985,-17.18882397496959,-12.306968798228063
1686,334,-5.791372609663374,-15.463218754146563,-16.35512132372287,-13.40920783560341
1686,335,-9.213915107624395,-22.572780148140883,-14.095628063041374,-11.807845580728548
1686,336,-6.016372945601917,-17.776363703269816,-19.075055826420595,-14.396455501333499
1686,337,-6.39031906107043,-22.62954815296708,-20.44653531970959,-14.621151161815174
1686,338,-7.620039829689986,-18.806530593972326,-13.305707268935096,-14.584904013192261
1686,340,-5.230787057589967,-15.455758320002044,-14.936651605685578,-11.395592669730899
1686,341,-6.0426005703093,-17.79312017355146,-16.646904292275664,-14.015548047614955
1686,342,-8.182709159032044,-21.118217303096365,-27.34661343961728,-16.14770782900797
1686,343,-5.194070853525267,-14.802971416878027,-12.849905003770582,-9.524485722152123
1686,344,-6.333141983422778,-15.918113860178753,-20.62458461846312,-13.180494303756435
1686,345,-7.864420073336454,-9.28638074665073,-12.276579657453768,-5.711587537794442
1686,346,-6.927507567510042,-16.99901872096185,-13.65120517797656,-11.473742079866108
1686,347,-6.196323162950342,-10.866169872595338,-9.437291440947599,-7.560867104856458
1686,348,-5.8271845539789595,-15.23288609584761,-14.507938664691357,-10.115366584263375
1686,350,-5.848533194184751,-12.822706008684436,-14.261540912885435,-11.177118502584248
1686,351,-8.115489159365115,-13.920424009280408,-7.359099695197707,-7.227474797769191
1686,352,-8.51084440820606,-13.526200625352024,-14.428656433553455,-13.814059976943522
1686,353,-8.17612049458227,-14.364779215571568,-15.235022165093426,-9.851145006442911
1686,354,-6.360657986314852,-15.873684771483148,-10.861778972665107,-11.400841655561303
1686,355,-9.498175847520637,-24.07463081860235,-18.04268714924813,-12.769258361726603
1686,356,-6.865229045290977,-12.061974522245624,-16.735623533059044,-7.706996971542781
1686,357,-8.935164967236439,-11.31489483267439,-18.45747449822823,-14.997508699571087
1686,358,-5.66578462007809,-15.254639269257233,-16.702179535433316,-9.681186887833883
1686,359,-8.013503140094766,-17.994043757978343,-20.193718266292535,-11.407427021699641
1686,360,-6.49459726767381,-19.95286069424226,-12.437866519015568,-10.54900717226396
1686,361,-5.555473284531325,-17.071211953549483,-17.355018162716114,-10.600295719563505
1686,362,-7.661345619691531,-10.8079822966685,-13.163178784352697,-5.562062606218991
1686,364,-6.406641123806199,-14.78759838279268,-19.438026129198732,-11.523653659274018
1686,365,-5.28500542945227,-13.925174304727136,-12.249283617173582,-9.947381473910749
1686,366,-5.390469980399456,-10.800305115814602,-11.230616179847573,-6.524597815233243
1686,367,-9.853231624607657,-19.298898178736902,-11.12895037389853,-8.74726422050443
1686,368,-8.120111560469457,-9.981436405955236,-18.991760051313737,-10.764076043044414
1686,369,-7.078951585298862,-12.651446824964829,-12.770948505835024,-9.648887173753275
1686,370,-8.695556662073573,-26.909800465095554,-18.73075232941062,-17.259209389045907
1686,371,-5.356237512166913,-16.246642752064922,-14.625279090244625,-8.714646206792345
1686,372,-7.087121215458018,-15.22632145239003,-19.70035312486686,-9.986193371840459
1686,373,-8.559024080070897,-16.932336394294335,-24.074816934653562,-18.067252678500477
1686,375,-7.084243681557012,-14.742599561814455,-19.31735060310266,-11.37946893636332
1686,376,-5.818079997259093,-11.835930655536643,-14.964179198381315,-9.345915512246671
1686,377,-9.225228659524696,-18.273539712455324,-12.157595292427025,-9.15773535241012
1686,379,-7.494727998704722,-11.186659213849449,-11.603061328603252,-8.517881130381916
1686,380,-6.455861375243049,-14.463138153143253,-11.652393205688693,-7.232699987066561
1686,381,-12.180482260801453,-9.558512464628,-18.643249331184204,-11.247880901972275
1686,383,-7.805100570049346,-15.171453755099524,-11.95078659595178,-13.296028667415381
1686,385,-8.305266653401926,-18.27034250325771,-12.912470329907377,-9.038472397987452
1686,386,-5.112475980669475,-16.446301167157475,-14.440943800588633,-10.652534658388078
1686,387,-5.539954231826679,-14.006777950861503,-17.187225739300377,-9.02341091538723
1686,388,-7.869385087120081,-7.869082481344949,-14.447595852599342,-7.093660136032515
1686,389,-10.138666000446516,-15.277723651321944,-24.33878210706433,-18.915055486910184
1686,390,-4.908321340343129,-15.532975980150638,-16.40373363745036,-11.199670106173581
1686,391,-8.595991323085432,-21.657635867443183,-18.201480452873334,-16.64198851601694
1686,392,-6.155089331199293,-16.487748235967,-11.897133078411937,-10.703481168011255
1686,393,-6.213964732495923,-13.183560214781805,-18.272847306365172,-12.054479285606096
1686,394,-7.6003310453905435,-8.935787176195575,-8.292366611758748,-5.887756462502697
